customer_id,name,age,email,salary,department,join_date,is_active,performance_score
o086tp7b81fit,w0fzbmsa5v2b,33,aete927rbp26p8qddy6nx,69447,Sales,2020-04-05 18:22:56,True,8.37433328170368
ahwcdyou8n9lq,kqhvdkhizbp,20,y1g9j94srf1gl7yq6wifbic,102594,Sales,2020-01-25 15:40:47,True,5.060899790407845
i8mor6f0w07n9,fuzs1hnxz45b,42,x2z8wdnghsbamx53f6wjo,64518,Sales,2020-03-17 22:56:27,True,7.108805337643892
h8s3ntyxnzwvs,ba9li916vy,27,9ahcnq7fe28r3oop6jsc9dk,79710,Engineering,2020-02-02 18:47:20,False,4.005605780495053
csi1tgnisn9q3,rfrpohmgq5,62,615pikf0lvu6q2jrm0j5c,60654,HR,2020-04-08 23:05:23,False,3.1546213814315616
i6ynk8n3dd1hb,mw2va2e8jsg,59,0c6bkj6gozk0gajuo33hxs,76487,Sales,2020-04-04 09:28:11,True,4.6928231194244
vp23l8kuuetc6,8mjbfh9ygws,22,o9frs3ml7lxd9nqcwmiuhqp,77578,Engineering,2020-02-15 18:59:58,True,6.57692990877762
iid8q7x5ahwll,vmuas6dc081,69,1pnt72cjtb05jq6frihy4dt,66961,Engineering,2020-02-14 02:13:21,True,7.008761903680916
osz2vut2dg11d,fw6pxemle41,34,wmpz4aqpj4j7f11mlbhih,101682,Engineering,2020-03-09 14:47:45,True,6.330596246452345
vlcvbx70ahwfv,r08zr6y4b65,45,cimi4yh44qsc3j2rlwkixyy,54314,Sales,2020-01-02 05:32:51,True,9.8605085109407
yrqlfz0hsa28n,q7g83l8kdy5,59,ilk1hjy9ihcr8q91osvfgit,78355,Sales,2020-01-07 10:26:50,True,7.302829615539584
8tmht6zuixqxu,4dacvqn8m8b,45,kbv9egfvjt1w8a2iivbpf,119292,Sales,2020-02-03 07:15:09,True,9.373579385489412
mkskmaslhhl6z,mprg93gosbm4,45,m6so6jal2qd2gmef7g1jdcy,83164,Engineering,2020-02-19 10:39:48,True,2.366392950120884
1ehy0w3wtrrbd,f15jrdighgc,23,0n5wc8m7xalhsi1n0rf6ymw,55977,Sales,2020-01-25 21:56:21,False,1.8792556204764035
369rs1t6lob2j,bo2vdfzkzq,43,u79qjwb8nbspyab0b3jsp,84052,Sales,2020-02-13 09:14:13,True,4.029176299848197
bkmjnri1ctf0b,4m8por0881il,65,h4yu2fr80egjj19j88tmk,135207,Engineering,2020-01-15 03:58:21,True,2.5270695142929522
2cp3bql8aozu4,u86swma2xpyw,74,s1dsn419saw1dryrfsly8a,76487,Engineering,2020-01-30 01:31:16,True,5.87982289357115
ywx1ur98i375c,pkcoaga5i2zw,44,ahried2a3acvhryt43pbq,95000,Engineering,2020-04-05 08:34:45,False,5.820504773271143
c1owk596x71gd,26gl45tq9c,44,giqiixkhybjxps4kff5mc8,75651,Marketing,2020-02-15 19:56:21,True,6.303384389637981
aats2jr1840ke,06tn9ewof6,61,qc7lxfk0xr0u76rcxafsvh,82284,Marketing,2020-03-07 08:50:03,True,7.769102038658723
h7la4de3xckdz,sm2fopxwjq3j,76,iu1dxhq7tpj7j33ygtqc9,73604,HR,2020-01-23 06:47:18,True,9.716452114936642
00fo38wfdri2m,s2b9sgzocpb4,35,j7nh0jov4b4nj39on420ui,50541,Engineering,2020-03-23 16:10:10,True,8.914858228917986
q5vdem7vwc75u,3g92xd2e232z,45,oxp9khcsc9y9kpqxqtvfgnk,84701,Marketing,2020-03-26 21:36:29,False,2.3701312523769733
ukda1x8m7k9q8,z033cgimoe28,67,eetoz63xwic9gvn2p7jgy0,45511,Sales,2020-02-19 18:21:29,False,4.266189434507197
rvxsuh1eq9s07,0h5tjm28h243,56,51igpz8qwhb452chb4t2qjv,67857,Sales,2020-03-05 12:02:11,True,3.553998481120015
kluk1eqtlfqsz,ulkbb7cpdwt,26,74llpyv0xlrpdl6vr60sny,122438,Engineering,2020-02-18 23:57:34,True,2.8735453445541745
5f9k6xwo0kqn0,3rk2qzwtbx,57,xwe9x9ef9djauc40qwm0tm,73758,Marketing,2020-02-12 08:42:51,False,6.042227210569289
r1dg8ihqq65hs,0bndm98hbf4j,30,xcjamn6bb4d7sixm3sjntde,52867,Marketing,2020-03-05 10:11:26,False,6.115775691690234
cem4p5v2vcjup,jwc5tj27th,50,5fnfnl0zlhjpzh2tqsqa2n,81436,Engineering,2020-04-08 08:39:24,True,3.3078626712814616
lbx8338shzg3g,fkr2yucrxj0l,51,m27062sxnex743i01zr9h,61939,Engineering,2020-01-06 13:46:28,True,7.482034884260407
ca9yaomheia98,qazo648ahlsy,72,t52rga16dt941cfwg9afx9,78189,Marketing,2020-03-04 03:22:33,True,7.663048693959734
bwi7nd34k8hcn,5lm1afhdey,47,25yj8y05ldzcqi2art718p,46651,HR,2020-03-04 22:24:09,True,1.5313628647756017
m57spbq7pbbzm,1wddubgpqtw,36,m85fmml61crzbd11yzb73,94658,Marketing,2020-03-27 00:40:43,True,4.759215705536901
47chwn02aq3mu,k76zbwv7ojo,33,uw6b0v7ptzpfwhfvf5qqw,78583,Engineering,2020-02-10 23:19:21,False,9.017194051953847
ssyv4qw5jj9ht,2wqi9ip964f,71,m5vgvufnpciu335wcacgc,50937,Sales,2020-01-02 18:12:37,False,5.832023025641775
5n1xov3dmwhrl,pdvmp2fzkx2,29,cd4bn4b4vj36sya5yqnmb,84352,Sales,2020-01-02 04:09:11,False,4.344686671055147
4n7r7klo42zr5,jazlnyhd1gj9,45,fycrcex7x917p9grf172dn,123014,Marketing,2020-02-19 01:56:04,True,3.535508076249644
vqwxhfe21kasi,znpqvdsbisp,30,yhoskt9rnypraaauy0jl1,55993,Marketing,2020-01-29 22:37:08,True,3.4466108250544627
07d9romsflqwz,yrwukdy53z9,65,56hzb87f4wl1oslbkyu9i,94117,Sales,2020-03-19 00:06:58,True,2.209941631674373
260yjwuum6xkq,7ilbeevedi2v,47,e6ep2r2fr54kz10s0tcp2o,85780,Engineering,2020-01-09 03:00:22,True,8.389204784227655
dy3iutsslq18r,jpjfefyd58j7,40,a235j0h9899ytqwy4f8dta,85421,HR,2020-02-05 18:54:09,False,2.0970235516918754
n8gmrm94bpiik,ps7y4q34s82,41,z7jwxm204j4jx6n87qu5c,97617,Sales,2020-03-11 05:05:30,True,3.8681191169028413
v69w7ixhg9rc1,ad1rzsfah6ux,70,oh5z3i5kv7rsrrld0efmwy,68726,HR,2020-01-15 08:59:14,True,1.7440602175553135
fu1a9u8mjjmxb,s2jl6gqj4f,52,d5ozkikb0zhuuhami1fw9q,79262,Sales,2020-01-29 12:43:11,True,8.080526448094538
vq9nj8ycqlx2y,rzphxm25xp,62,lvlfic7hjin05db6uakak,77935,Marketing,2020-04-07 11:11:40,True,1.689007270902852
9zat1pq1l037f,5f86rmjzqay7,73,gbohz8uh5hjwd3weufqyx,54524,Marketing,2020-03-28 12:02:27,True,4.005977112132507
g55y6glpp9mg9,jtgp2lqtzslu,73,mqn7zszcb1bvgdtfi4z9z1,86783,Engineering,2020-01-26 12:49:27,True,6.288313895826136
i5kh6wyhvdc22,7g8oaz8yovf,39,jro6evvvoq1vuqerqdgyi,66630,HR,2020-01-03 19:04:55,True,4.878102637761774
771mowzdzie5t,xug255edvr8q,76,iw454qv83zf75ymbekkxn38,120438,Engineering,2020-02-06 10:50:15,True,3.781787877678514
ko51vqzgzyjsk,xbmoecc8w13,20,eb7k9kif75l5qd6i73tw8,63061,Marketing,2020-01-30 13:43:23,True,3.7207926889016023
mhd41kax4zetk,96zqgh4l4sj,42,ww1s3uxuz9z69dihb2wf9uv,43123,HR,2020-01-10 22:21:35,False,8.221807120618458
607o5uefvrnjm,ltgnkg2j2i9j,73,7za9evdbppvaoxdrqgjab,103020,Engineering,2020-03-11 08:36:56,False,9.739261979871888
43c3f2h6qkmk4,4qi67xigpsfk,35,v528qlx33tgg3l4rb6k7p,57260,Sales,2020-02-23 06:09:14,False,4.348246038423167
1fpd8zlkyrswr,lmlujt91xe,35,86uthz6z346kebmrzynebd,45750,Sales,2020-01-23 14:17:36,False,1.6878172642540883
zfd27qpb7hmh3,l8bivelavs,37,dij0fo4vf62u3u9vtvk4mrv,85034,Marketing,2020-01-08 21:58:53,False,1.6655987410872217
593aqtxv2vij9,cwrzmrcwcy00,56,y5omzkm6a095o4fyrv49i,108224,Marketing,2020-01-10 12:58:28,True,7.889555432247154
11uxbh0v02cmj,yxhi3spxu9fe,45,c60aieoi1mxjvvtjjzy1mo,93619,Sales,2020-03-24 12:59:05,True,6.1080709272575175
9i07a5y2gctt3,dhxkquz0pz6,63,ls5k6bo9eojq7xj3cce1nk,61493,Marketing,2020-01-20 05:58:20,True,8.099526848224986
880znqr2t0rda,fhg7npijqlfs,73,hlos1gg3rxfdcfzk2tjz0,78679,Engineering,2020-02-01 22:54:38,False,7.358009750033583
aztwjkeaqv72d,2fyxyppfud71,59,n9lwuhix4yq2cuhnpr4ktd,68472,Engineering,2020-01-26 01:48:56,True,9.166759911331527
eku8lzsggzeun,1qngva243or,31,tkar69r48ofhvamxudglmpf,116282,Sales,2020-03-08 02:27:20,True,8.980018566915383
dwto2hs10do8a,37k0x8hrmxwl,75,498jq3grsov3t5ywe30geo,64793,Marketing,2020-01-08 15:00:16,False,8.14030578944558
cx0972xxdc7ww,341v1mygfx,35,hikv78mk5oaxvcnb56fy7kg,77954,Engineering,2020-02-20 04:50:07,True,5.443336040997195
e4fjgutcvd1l9,s9i92xezn2fg,28,vjufa7n90if4q9u01p898,79678,Marketing,2020-01-02 20:24:09,False,4.004472503347625
emw3y0n9pvuuh,rwad8w0zhp,24,su6wf5vc8pyqm1kjxx6q9,47052,Sales,2020-03-12 19:08:34,True,5.717544388017251
p4j57iqk5jvqd,c5etn5zf9e,53,fp15zky4uclyq99sbq3j896,70790,Marketing,2020-01-03 10:16:56,True,5.674866843800938
yuay9qxbo5faw,5pamkhy5x1,26,rd0y1vyqlppq4om0ubhgj,71190,Engineering,2020-01-20 11:11:24,True,6.6067963366533125
q72imfftcqlaq,c90to01y6nh,27,d98crx57bbjwolqrnqolp,109312,Marketing,2020-02-14 12:34:25,False,2.9534731297745207
czo955drs8n6n,aprgoxmio8x,37,77p7g6dgrdktkoq7l18h0vx,80313,Sales,2020-03-25 10:14:16,True,6.9973340499513075
7dx2sf6sae0pf,ph2w4n30pf,36,4vany99ceas63lj7p2ok79,66240,HR,2020-01-15 16:13:46,True,5.283240900795297
m8slpjyt4dwbv,6rplt23zv62v,55,8irsdf65pkv9wz42ey7lvi,71963,Marketing,2020-03-16 19:46:47,False,6.692314401747526
hgncpsrph6lke,mixo9m0ghn,68,20qemoorbwmdyklmifjwo,73881,Marketing,2020-02-23 02:05:59,True,3.4143157610143255
0lqf6e1ne6sve,l9q20a7dxu6,65,w7p5eqvr1mas7dcj17s9c,74569,Marketing,2020-02-29 03:12:44,True,5.091986734984968
b3d6mtgownws2,aco4pj2f2qvx,35,qgzrf42i8ql9xj32j1rqkaq,98284,Marketing,2020-04-02 02:11:00,True,3.161070920491574
t2xrjhz2jqbfe,qukgeur8to,34,i16chff2lisq58npulx7hu,99542,Engineering,2020-03-09 02:39:39,True,8.88942028240038
1erzt0lgcj7y8,mlufgzhi0d,77,odzo95di81ibcej1onwmp3,51212,Marketing,2020-03-19 15:39:36,True,5.553336620806087
pbxjvz02t0tst,4uyo81ndt7,19,q3q8axybyn6q4jfy37rx00,101732,Marketing,2020-03-31 09:14:45,True,3.2883685506465037
8b37vcfo0ji65,xte3xg9pow,72,uswob8t1op6lt2cebwzzgje,93962,Sales,2020-01-04 05:11:23,True,1.7055868598024657
f9b2daszyjovu,o2uonpod0w,31,l54vqtth7w1m2hkryv82ugl,74230,Marketing,2020-02-04 05:16:36,False,7.170611363996637
v973y1adgi9sa,igdeek1p3d,76,555zkrepk8kw7qjrhzcxcb8,39353,Marketing,2020-03-07 01:59:23,True,3.1993415066657866
j9i55fqj08uy1,bcufreit1zrs,40,i9v47xibu70gvdn7wyao5,80742,HR,2020-01-01 03:48:19,True,9.873655590755828
od2i0zs1qtw56,i94qw7eocs1c,45,ug9ulooq78ne3do8jbx1v5,66838,HR,2020-02-11 12:37:28,True,5.947276328328337
e7kc6kpr3jrs9,dx4kaiqacz4,61,sucf5bx0imnknpjtp7pn1rz,89141,Engineering,2020-02-08 12:06:33,False,3.839544119460737
mcja0hqify16i,w3jhyvojtwa,54,g7g68u15pjwof6l94j7jkn,91392,Sales,2020-01-07 12:17:11,True,7.015055166390974
rub9o1r7vkmdv,snhlz02oa1c,38,6gdjopdd90vvq75f6h9eejg,107895,Engineering,2020-03-18 12:07:27,True,3.7210583998007905
gxd1oacnau2ej,r752yzhsv268,52,y1mvr0hfk2egvd5s6ah531,49482,Engineering,2020-02-03 06:31:50,False,8.41545525524527
1ugcts8deadl0,csj0okzxm5dm,63,5y76myj4ky7tg682lel28,128000,Marketing,2020-01-08 07:54:33,True,4.005416829846226
wyuxy55e9p6ui,7galukn77y,22,ap3ijmt2d1mcs1sqrrwi2,97495,Engineering,2020-03-09 21:49:57,True,9.862162270446861
f8vewqlwpc3vi,dzpjb8sfsh,20,2bq4138tp7nztxrist3z48c,93052,Sales,2020-01-04 18:39:40,True,6.562606543703103
2wm5wqubfr3v6,jc2owwrs1zj,46,2fax7gkk9tpex336tvu08,122553,Marketing,2020-02-08 10:57:54,False,8.623339060064215
3q5nj97i1knso,dbcgp4js1q1s,27,f5p1p0cu3vs4tsb0h0olng,83324,Marketing,2020-01-14 15:23:21,True,1.9778069313196975
1xhi66scja27m,wtmmkoq1sd,59,ztjsr33yxjb58gg0j6gff,100890,Engineering,2020-03-08 02:45:54,True,4.350471106446143
a72m2xzqgmezc,v766lb1jvqz,32,mbssbzftwof18khxu9ge2,79690,Engineering,2020-03-25 23:03:59,True,7.702432795914717
gaqyco25zpy1i,ghtl8q1jv6vm,45,nby4mrq1l8vauad5amqlgc,96158,Sales,2020-01-20 12:32:16,False,6.992503497007791
a2vpgn2ssbock,ov3778sh61y9,31,z49zc1q3bhn8kob5mqo6pm,104030,Engineering,2020-02-29 18:42:00,True,3.0236284454934506
3rb5hvfl9o1rb,xub463llxx,52,vw9jq3m33gj8b3scy7vnb5c,101511,HR,2020-03-18 19:08:17,True,4.418541796571824
mot22cscndk45,km0hjhthign,26,hz5kaodd1jkwcqv0ppc6b,38420,Marketing,2020-03-27 14:08:47,True,3.619630647926259
03bi147oy9hi5,hmu18wobl9c,20,0ogifl3tt0tg3hbnjrrpe4t,65369,Sales,2020-01-19 00:24:41,True,6.633449418033269
q8s2g1i1f2qpw,csbqn10jc9,22,5qmmqoz138vjk6fglgbawyr,104281,Marketing,2020-03-17 02:49:03,True,4.318335455724979
4cuz9vlmkphb3,yv3u314zvua,76,c2je7hnfa6kxjwpp4f3ayu8,87749,Engineering,2020-03-19 02:18:52,True,4.012463674704568
3ljkopqzblzwr,muiqu4vlfp,28,eleii8aj98qmf5kqefj63u,74311,Marketing,2020-02-07 16:47:49,True,3.136755216213735
5cc3a351um09g,ein3z2shw84,62,q0c2b297azadnr7avpvp11,87982,Engineering,2020-02-09 05:36:52,False,4.873501387325599
vjood5wfxttl6,85epq55tbt,23,vfybgq8tbg5sli0nbuduvbq,48439,Marketing,2020-03-23 17:46:08,False,3.034475888464108
1havfu58oefy2,ra22sfhxtne7,25,xtlyw75xycy1lzhek80s519,94825,Sales,2020-01-05 22:39:49,True,9.64100377735353
gmrbhk60tl405,gpg0nn66t9,50,j5rlh6nbie7sgqz01tfh5s,84640,Engineering,2020-01-15 12:31:36,False,2.681347949247022
jc084opm8kuk3,5c2xvfxwjpk5,47,sxxqrlwrpp9wv6xt64hjau,77616,Engineering,2020-03-03 14:56:47,True,9.216699570845062
8v4nx595o8cpe,fx6l0rm3m7,76,5jittgkusofjpk8h1cbn2,71134,Sales,2020-01-13 23:52:14,True,5.040984008071458
ujsyd2sbjytsw,yb9resr5ujv,76,caotv76icbdp6irphw9co,81194,Marketing,2020-01-30 13:35:45,True,4.60511952384308
xk71eeuldtynk,qixnhs13gz,66,6rwc3q5gnolhp7x2pee3em,68793,Engineering,2020-03-12 23:44:53,False,3.3429592443067815
5kr0rwkuewyjv,knuhc12wr8m,55,ynzrt7gjoqk70u4dqtywo6s,67576,Sales,2020-01-02 09:56:47,True,6.82625502867246
sagdaolvvq2nt,ekk44mny66op,46,oep5v5mzqe60egr4fbmkz,119424,Marketing,2020-01-14 07:52:43,False,7.254924228957909
6olt3c1z3mmbb,fyodd37045i,40,btqpenxdxicir9sxdi6a8,36590,Sales,2020-01-19 21:42:05,False,5.377722689952423
9zkhvth2z3qtp,hn6wulbmdtn3,76,lrnjjrxa3oh8rpuoegg0yv,37095,Marketing,2020-02-01 18:07:31,True,1.8304556948230983
gp0wxi8tq4ho4,hlzbnf4qy5,55,qmzie6d1zdpv98yhqrl6w,94703,Engineering,2020-02-14 22:57:51,True,9.261532494760381
3tlq32sk7g7tx,msy4ypwnfy,54,lkm80ycyjqcvn0trmfj2fky,45591,Sales,2020-01-30 06:03:55,True,9.79396164552236
j5otchwkh23j1,lm97fhh67o98,33,tp42f25iwprsbjlrs0n7b6,26357,HR,2020-02-11 18:16:53,True,5.06312141115518
9m59zvd4rxwvb,vwve4m1t6p2,22,03g0ugyr665yndrj88wyaro,100415,Sales,2020-01-27 03:11:39,False,6.635952596674406
4k15ejx8wqa44,x7gd7vewo4iy,76,5tqkmyty4ap1u3c7f2c6k,106447,Sales,2020-03-09 02:05:00,True,5.2289610172864105
7ivmyrlqooomq,uivwd2oa32,38,e5rt1mzpyj2tz5x4l9jfg,43425,Marketing,2020-02-03 16:40:02,True,4.122925240384799
5itz0urmpilsg,9vmgh1iypj,46,40hcuaogoyc3nd9cey4kh,31466,Engineering,2020-01-25 04:48:18,True,2.016592762214885
8rpdy5mqfsmzn,4l4n5q8a2dw1,26,b1ju16ka6czonwh9tf613q,45615,Marketing,2020-03-26 05:15:10,True,5.278648655555839
4dhym513c1c7p,luqm5olo7fqt,69,1g1qeenfgqi4vip97msl9,58348,HR,2020-01-07 23:00:48,True,8.399179488102913
v5hhfn58jcl42,ew6nqs6am0,21,p1sfd340ui8uqx4f8my5a8,122492,Engineering,2020-01-03 14:14:54,True,1.497355276900526
ey4utvdmtmq96,f638wjs1wdt,69,slt62pngfu9vsyc97k0bfb,64978,Marketing,2020-01-28 13:38:00,True,6.364194593830798
aomqxh0whhzm1,07dggzzsitpq,27,qnj6l5xnee56d3qcm9rw86,95938,Engineering,2020-01-24 19:50:02,True,8.936505570633361
ypbrq3m523rmu,mlja53huvrb,72,9q7le0mzn5kpvpmlr2rbbc2,93237,Sales,2020-02-14 20:22:29,True,3.224358992095823
3uqsoij4w36ia,czu319z7hj,63,l5dixpqvgj29xnnyvw5z0ls,107977,Marketing,2020-01-24 22:39:22,True,2.928998356631624
8k7pi5ol6nhh0,noqr5ww8ox1p,29,752u8elgbyjf08jit8h4p1f,60162,Marketing,2020-01-04 12:59:17,True,8.002065114903125
lak4q652uuwfv,fbmi7q02vxg7,53,w3i1x1xo67v27j3k7umyuae,75274,Marketing,2020-02-17 03:27:53,True,3.5476544090233824
h8kxubs1qfs1b,o6mw58aeme5u,38,vgmwuftli1k5kxo8qy8s4,70145,HR,2020-01-30 10:37:13,False,3.0041735854037004
dvz9m5q9s81ar,ujxuywvd7f1,30,wajhz7snhayxt3ec5qekd,88727,Sales,2020-03-26 19:22:35,True,4.606181118297911
6lhxpd0ipl4xn,8wfpbxqafe2l,71,swqm0abr969bdpdiuwbcwzg,105362,Sales,2020-03-14 12:39:36,False,4.731175369484181
y7cxiztjscxec,ca0xshb335am,43,9dwyz11uj0oq8epwi68xx,128983,Sales,2020-02-21 22:57:52,False,8.879049768605707
0po8lz7w4tlwd,jztqqdewj16z,43,xsy4y05ke6sp8kkj7ewy2m,65938,Engineering,2020-03-04 18:12:30,True,6.6771443135380375
wayb3cuytvu6o,20rjejuxc4bb,29,57lxu2w6hmejnxkc23gqtky,78994,Sales,2020-03-16 11:24:51,True,4.847097698224729
oyuxefwd0ru18,7t6dkey7ifrn,42,xb0s2ks1uzvfkn9btvd2xax,96794,Marketing,2020-02-01 21:05:55,True,5.953198351149585
vwcjyhke2eiba,nq82qha9gex1,71,3lsdottuj3xc2h2jekd8lu,90537,Sales,2020-03-11 10:04:01,True,9.566896945457902
3k1lzmh13i4u7,qtczohmcai4,41,u09aavotcnis7d6b0q4f4c,117613,Marketing,2020-04-04 05:10:18,True,2.3257537064035945
4ylavaauoqv8p,zq7imemayd,76,6mupumd4i6xy29orteraswz,72877,Marketing,2020-02-06 08:42:10,True,3.1396623624517157
hqqzmqqnf8nho,j1f0lc6j4og9,76,27srb0fff43urww19ygrt,65771,Engineering,2020-01-08 22:03:33,True,9.640651682833283
0m48fevwy7zez,nccvs8lej6m,28,r6o8auhg38bhdumi2xplb,109299,Sales,2020-02-17 19:30:48,True,9.595832346940503
tffrdqnnmgos8,5kx8sf8d6m9s,30,s3pxmew4qczmvu2enrd6tm,82961,Sales,2020-03-25 11:47:07,False,2.876543115451728
q8st985xqga85,lkfl0ycct1wc,71,d8h9fvf9ip6rl0ao0pua2,88782,Sales,2020-01-02 02:28:44,True,2.600448784645144
9mfnodp1pdz15,xftk50umv8v,43,l14466k2yms91dcy822l8tq,73740,Marketing,2020-01-03 09:11:48,False,4.977353596145457
b4chxo4ibhgp8,r4uny0w423,19,l9jr3hm4fgu1uux00m212,98275,Sales,2020-01-29 00:36:54,True,1.7788775742186065
3jre27we3fd2w,zts0yw2ocjop,35,931w6dc5dalm72i4gmb6gr,54295,Marketing,2020-04-06 05:47:40,True,6.991164348851421
f5ro5ijtfckq5,skeenzhegp,55,hl3i1dqkbwvzl5iezg26xy4,64278,Marketing,2020-03-16 02:35:19,True,2.018119183036288
ddqse5vf8vatv,nd9q9fp29j92,67,ek5ht7hbuofecp8i8s7jj,12531,Sales,2020-02-09 08:59:38,False,1.8504607137256857
kmcilwn6riwjs,d9mr6upoefc,27,fb6c9m8ovdqeux43gg0xs,60123,Marketing,2020-02-04 12:02:28,True,5.529444017634106
ew3y17yjn3yn8,964u00h5zb,26,7v0fj4ybjjzevd7gqkh16,98385,Engineering,2020-03-16 07:15:06,True,9.59980959085318
7j8kkuuvgqblr,qgd5kayxqh0,74,yulz282xof579tl8q0qkbb,76663,Engineering,2020-02-08 19:48:06,False,5.0265390923273285
kpr8zpflmdbz0,0vpberc0qpf,64,2xxp4i0nyv860zszfcf1cm,52851,Engineering,2020-02-14 00:47:39,True,4.420938095780057
0ohglmqq9uhez,gno602e25fbf,54,mma4qimnky4ngx9czzaokgl,110604,Sales,2020-01-14 13:50:36,True,9.945782955342384
p912l3wpnjg2c,d2yicz095ap,65,cz359rau1p1vsa47f1c4p,78923,Engineering,2020-01-28 08:10:28,False,5.932364168231673
o9smu02tyf9bv,kzaz1ivh0syu,45,0xt58mtbd0yd5qa63el5q,117089,HR,2020-01-11 20:49:34,False,4.582514729356337
5pre93sw7m29v,bn551mlhozl0,65,5xl4s2uz1qiu7ktp2arvhg,96548,Sales,2020-01-08 16:54:24,True,4.673976629219245
9isfoti5dretw,90iagzgghpc,41,37ko8wu1m7fdefu1cwhsk,80143,Marketing,2020-03-25 06:56:55,True,3.0297983743126418
kvd27mi4gds34,jgu4w0v0dx,34,j1t12hsuridy7iirkmipd7,120556,Engineering,2020-03-10 13:45:01,False,5.762298370157676
8u4s45bjbbxq5,sc0c1q4jv3u9,63,ok503q9sgu1cnb2rxl5rmdw,66330,Engineering,2020-02-29 02:42:47,False,5.130400591515966
pp4xakudgzl4q,wlytg22mcb,44,jen71hp4gc29diqtn2m9qd,48655,Engineering,2020-02-24 10:10:26,True,3.682950356592199
6k15a1gbxdszk,fgeg75m3yuu,78,vh136690t6ysu6cno6va48t,114773,Marketing,2020-04-07 14:01:14,False,2.7333538796783814
kclc0bpb3t1y5,t7erkqvtf7n,40,lphnr3677gffvhozcjc3vca,90360,Sales,2020-02-08 02:53:18,True,4.031279237173992
j6mpvt0p75zyb,tm5zn9hvvp0j,74,s974xlmppt0md57qx21v1,109728,Sales,2020-01-16 04:23:43,True,5.731811693683191
lilzij57tba9x,4u0q64zu9a,75,ycm4mr7qu9sl1k18opgc4,97153,Sales,2020-03-25 01:30:03,True,1.8530759226016715
0b4nb2ol1txuj,di3dewpvh6p,34,8luzbndqexgwqlkk7290v,115856,Marketing,2020-01-12 07:15:46,True,2.674821382524769
nrxn7lvf99vnp,pgaircx1ji,67,93glcq5hw3ojo3znc9zn4n,62971,Engineering,2020-02-10 07:14:02,True,9.512568241697448
9y569trcw5ped,8wqgp9txef,45,jir99lcrg4a4m2c28ous1d,70895,Marketing,2020-02-03 01:40:24,True,6.0261255229431985
un4nflpqwng5o,eburlqognac4,74,mo5c3tbykajq38s75lqfm,70636,Sales,2020-01-05 09:59:37,True,1.897138832471528
q7e0wno648q1s,mrqqktj27qm0,46,vkgua3s28t9aw48vg69g0bq,70967,Marketing,2020-03-16 01:14:36,True,7.3200341322108065
w5mt8ei2fy4vb,z1ml1b7w28k,64,3v16z8kg1y4c67usunjg2,37068,Engineering,2020-04-02 03:38:20,True,1.8829585725853977
e0yhatw5kxk2z,kinic2s95g,47,hmskbf2e390r9pei7794tqt,79535,Sales,2020-03-16 00:38:04,False,7.714379842189282
p8tcaaqb2tfh2,1rewvzlsac0r,33,sc3efcxa9orw2vxm6v8qv,94937,Engineering,2020-01-31 05:53:48,False,7.809881864276673
6c8e0lttids0m,3be26t3euot,31,yfq4q6dnm0x0huk400h6l,58824,HR,2020-03-25 17:36:14,True,6.958224541103428
mv1vshhzzwm1i,4lu30z6zz9,45,7p9bl0qtu3thrrrbl5hjknz,53102,Sales,2020-02-15 12:59:09,False,7.656935781727686
tslo4nkz0k7sf,oakba4pvrq,64,3dkxvcbluegd9v2izlah6dn,72188,HR,2020-02-03 10:35:06,True,2.108292215377163
1a8hgkdylzlxp,j8upfcumrx0,55,2niizqdc2yulaagjokwm0qm,94777,Sales,2020-03-16 15:03:54,True,7.61022049311083
mydk5gk1ww1zy,dvxjbfrqw3u,60,utt4hxk6oda5k3s97gtl5,49126,Engineering,2020-01-29 18:06:37,False,2.527925457314926
2s69nn831qcp3,jmlidx7eodh,36,vx4dxqs76f9mi87prr5gww,132833,Sales,2020-03-08 02:54:44,True,4.274735127678785
2oywygvqrjjg0,x10a7qzxu3,48,rgxnevvjzoan94178wsroa,43643,Engineering,2020-02-25 02:06:15,True,9.47026247950294
6a7dqdzdag3i8,mc58snvqdsbo,22,z8odoavkz0mghwz0imgkj,61519,Marketing,2020-04-07 10:20:10,True,5.681790348312621
hxs905nr12p84,kwjcecms8xx,68,c2ppgofrsbcy911599wbj,103355,Marketing,2020-01-22 22:33:04,True,9.682834386825748
dqzd33vkbl39r,jbwfbu82g2,78,ho21v7t6ogxzjoxkuoonut,99268,Marketing,2020-03-04 21:02:12,True,2.11653180732464
zgazwzffhxvsr,w6hljoxzcb,43,cww08y5vhr11klbd7wmg5,97119,Sales,2020-03-01 14:41:20,False,5.463726118107101
436jl30iul26o,uij9cxvn06v,20,h72w2eknb881h5dg0qjdwne,58703,Sales,2020-04-01 11:11:58,True,1.888121465089647
brcgr64kdrd72,ssfsmzvu9b,29,xr0x2krd6n5dtucydkp9f4,63360,HR,2020-03-13 14:56:30,False,6.7784883026021445
xvbfyup4n151i,30gt4wmqdntm,58,wd62st5pelunv3we23raq,54507,Engineering,2020-01-08 19:24:58,False,2.0285490036843976
v5ewe5jog2csj,zzr5ncazx8nc,56,g014ohf1d3q7f98pbho0paj,67666,Marketing,2020-03-09 08:27:07,True,2.8610607413175897
